target,client_id,age,gender,education,marital_status,child_total,dependants,socstatus_work_fl,socstatus_pens_fl,fl_presence_fl,own_auto,family_income,personal_income,gen_industry,gen_title,work_time,credit,term,loan_num_total,loan_num_closed
0,106805475,57,1,Среднее специальное,Состою в браке,3,0,1,2,0,0,от 10000 до 20000 руб.,6000,,,,9890,6,1,0
0,106805476,47,0,Высшее,Состою в браке,2,1,2,1,0,1,от 20000 до 50000 руб.,14000,Государственная служба,Специалист,102,15199,12,1,0
0,106805477,45,0,Среднее,Состою в браке,3,1,2,1,0,0,от 10000 до 20000 руб.,8500,Сельское хозяйство,Руководитель среднего звена,312,15003,10,1,0
0,106805478,46,1,Среднее специальное,Состою в браке,2,0,2,1,0,0,от 10000 до 20000 руб.,7000,Государственная служба,Служащий,48,31990,18,1,0
0,106805479,62,1,Среднее специальное,Вдовец/Вдова,0,0,1,2,0,0,от 5000 до 10000 руб.,3000,,,,10600,10,1,0
0,106805480,49,0,Высшее,Состою в браке,2,0,2,1,1,0,от 10000 до 20000 руб.,15000,Металлургия/Промышленность/Машиностроение,Специалист,15,20180,12,1,0
0,106805481,33,0,Неполное среднее,Состою в браке,1,1,2,1,0,0,от 10000 до 20000 руб.,6000,Транспорт,Руководитель высшего звена,24,6240,6,1,0
0,106805482,56,0,Среднее специальное,Состою в браке,3,0,2,1,1,1,от 10000 до 20000 руб.,15000,Строительство,Руководитель высшего звена,60,24844,6,1,0
0,106805483,61,0,Высшее,Не состоял в браке,0,0,2,2,1,0,от 5000 до 10000 руб.,8000,Салоны красоты и здоровья,Рабочий,6,2290.7,6,1,0
0,106805485,48,0,Среднее специальное,Состою в браке,3,1,2,1,0,1,от 20000 до 50000 руб.,25000,Химия/Парфюмерия/Фармацевтика,Специалист,72,30627,12,1,0
0,106805487,36,1,Высшее,Состою в браке,0,0,2,1,1,0,свыше 50000 руб.,30000,Нефтегазовая промышленность,Специалист,108,79770,10,1,0
0,106805488,35,1,Среднее специальное,Состою в браке,2,2,2,1,1,0,от 10000 до 20000 руб.,8000,Торговля,Рабочий,12,11700,10,1,0
0,106805489,51,1,Высшее,Состою в браке,1,0,2,2,1,0,от 10000 до 20000 руб.,10000,Образование,Высококвалифиц. специалист,288,18899,15,1,0
0,106805491,24,0,Среднее,Не состоял в браке,0,0,2,1,0,0,от 5000 до 10000 руб.,9000,Государственная служба,Рабочий,24,7500,8,1,0
0,106805492,28,0,Среднее специальное,Гражданский брак,0,0,2,1,0,0,от 20000 до 50000 руб.,14000,Другие сферы,Работник сферы услуг,12,20000,6,1,0
0,106805493,62,1,Высшее,Не состоял в браке,0,0,2,1,1,0,от 10000 до 20000 руб.,20000,Образование,Специалист,396,13850,6,1,0
0,106805494,41,1,Среднее специальное,Состою в браке,2,2,2,1,0,0,от 10000 до 20000 руб.,7600,Образование,Специалист,60,5940,6,1,0
0,106805495,56,1,Среднее специальное,Состою в браке,3,0,2,1,0,0,от 20000 до 50000 руб.,20000,Строительство,Рабочий,156,22349,6,1,0
0,106805496,24,0,Среднее специальное,Состою в браке,3,3,2,1,0,0,от 20000 до 50000 руб.,15000,Сельское хозяйство,Специалист,29,15500,24,1,0
0,106805497,49,1,Высшее,Состою в браке,2,1,2,1,1,0,от 20000 до 50000 руб.,20000,Торговля,Руководитель среднего звена,156,25400,18,1,0
0,106805498,48,0,Среднее специальное,Не состоял в браке,0,0,2,1,0,0,от 10000 до 20000 руб.,11000,Другие сферы,Другое,24,6250,12,1,0
0,106805499,40,1,Высшее,Разведен(а),1,1,2,1,1,0,от 20000 до 50000 руб.,15000,Химия/Парфюмерия/Фармацевтика,Специалист,204,10446,10,1,0
0,106805500,49,0,Среднее,Не состоял в браке,1,1,2,1,0,1,от 20000 до 50000 руб.,15000,Транспорт,Работник сферы услуг,12,7030,6,1,0
0,106805501,43,0,Среднее специальное,Состою в браке,2,1,2,1,0,1,от 20000 до 50000 руб.,25800,Строительство,Высококвалифиц. специалист,6,88440,24,1,0
0,106805502,42,1,Высшее,Состою в браке,1,0,2,1,1,0,от 10000 до 20000 руб.,7000,Торговля,Служащий,168,12680,6,1,0
0,106805503,52,1,Среднее специальное,Состою в браке,1,0,2,1,1,0,от 20000 до 50000 руб.,30000,Торговля,Индивидуальный предприниматель,16,40490.91,6,1,0
0,106805504,31,0,Среднее,Не состоял в браке,0,0,2,1,0,1,от 20000 до 50000 руб.,25000,Другие сферы,Рабочий,6,18895,10,1,0
0,106805505,44,0,Среднее специальное,Разведен(а),1,0,2,1,0,0,от 10000 до 20000 руб.,11000,Здравоохранение,Специалист,24,10478,14,1,0
0,106805506,45,1,Среднее специальное,Состою в браке,2,1,2,1,0,0,от 5000 до 10000 руб.,7000,Металлургия/Промышленность/Машиностроение,Рабочий,18,7590,6,1,0
0,106805507,25,1,Среднее специальное,Состою в браке,1,1,2,1,1,0,от 10000 до 20000 руб.,5000,Химия/Парфюмерия/Фармацевтика,Рабочий,36,4059,12,1,0
0,106805510,57,1,Среднее специальное,Состою в браке,0,0,1,2,1,0,от 10000 до 20000 руб.,5000,,,,7700,7,1,0
0,106805511,39,0,Неоконченное высшее,Состою в браке,1,1,2,1,0,1,от 10000 до 20000 руб.,13000,Государственная служба,Специалист,60,10457,6,1,0
0,106805512,29,1,Среднее специальное,Не состоял в браке,0,0,2,1,0,0,от 10000 до 20000 руб.,10000,Другие сферы,Рабочий,14,19990,12,1,0
0,106805513,33,0,Среднее,Состою в браке,1,0,2,1,0,0,до 5000 руб.,3000,Сельское хозяйство,Рабочий,12,13250,18,1,0
0,106805514,53,1,Среднее специальное,Состою в браке,2,0,2,1,1,0,от 5000 до 10000 руб.,6200,Сборочные производства,Рабочий,312,7250,3,1,1
0,106805515,66,1,Среднее специальное,Не состоял в браке,3,0,2,2,0,0,от 20000 до 50000 руб.,17404,Другие сферы,Специалист,60,8498,12,1,0
0,106805516,40,1,Среднее специальное,Состою в браке,2,1,2,1,0,0,от 20000 до 50000 руб.,14000,Здравоохранение,Рабочий,240,6300,6,1,0
0,106805517,37,1,Среднее,Состою в браке,0,0,2,1,0,0,от 10000 до 20000 руб.,11000,Сельское хозяйство,Рабочий,24,12000,6,1,0
0,106805518,34,1,Высшее,Состою в браке,1,1,2,1,0,0,от 10000 до 20000 руб.,8000,Образование,Служащий,48,18171,6,1,1
0,106805519,42,0,Среднее специальное,Состою в браке,1,1,2,1,1,0,от 20000 до 50000 руб.,18000,Торговля,Служащий,36,11926,12,1,0
0,106805521,53,0,Среднее специальное,Состою в браке,2,0,1,2,1,0,от 10000 до 20000 руб.,12000,,,,8886,10,1,0
0,106805522,48,1,Среднее специальное,Состою в браке,0,0,2,1,0,0,от 10000 до 20000 руб.,6000,Образование,Рабочий,72,11700,6,1,0
0,106805524,51,1,Среднее,Состою в браке,0,0,2,1,0,0,от 10000 до 20000 руб.,6000,Образование,Рабочий,180,9600,10,1,0
0,106805527,37,1,Среднее специальное,Состою в браке,1,0,2,1,0,0,от 10000 до 20000 руб.,10000,Торговля,Служащий,12,6580,6,1,0
0,106805528,38,1,Среднее специальное,Разведен(а),1,1,2,1,1,0,от 10000 до 20000 руб.,12000,Другие сферы,Рабочий,24,5670,3,1,1
0,106805529,52,1,Среднее специальное,Разведен(а),0,0,2,1,1,0,от 20000 до 50000 руб.,24000,Здравоохранение,Рабочий,252,9280,6,1,0
0,106805530,60,1,Высшее,Состою в браке,0,0,2,2,1,0,от 20000 до 50000 руб.,20000,Государственная служба,Специалист,132,25278.14,6,1,0
0,106805531,32,1,Среднее,Состою в браке,2,2,2,1,0,0,от 20000 до 50000 руб.,12700,Торговля,Специалист,37,6700,10,1,0
0,106805532,49,1,Среднее специальное,Состою в браке,0,0,2,1,1,0,от 20000 до 50000 руб.,14000,Здравоохранение,Специалист,276,32800,6,1,0
0,106805533,51,0,Среднее,Состою в браке,0,1,2,1,0,0,от 20000 до 50000 руб.,16000,Транспорт,Рабочий,168,18789,10,1,0
0,106805534,60,1,Среднее,Вдовец/Вдова,3,0,2,1,1,1,от 20000 до 50000 руб.,10000,Торговля,Рабочий,12,11990.95,10,1,0
0,106805535,45,1,Среднее,Вдовец/Вдова,2,1,2,1,0,0,от 10000 до 20000 руб.,11000,Сельское хозяйство,Рабочий,252,8990,6,1,0
0,106805536,55,1,Среднее,Состою в браке,1,0,2,1,0,0,от 20000 до 50000 руб.,5000,Коммунальное хоз-во/Дорожные службы,Служащий,252,7174.6,6,1,0
0,106805537,40,1,Высшее,Разведен(а),1,1,2,1,1,0,от 10000 до 20000 руб.,12000,Другие сферы,Специалист,204,14052,6,1,0
0,106805538,22,0,Среднее,Не состоял в браке,0,0,2,1,0,0,от 5000 до 10000 руб.,7500,Сельское хозяйство,Рабочий,36,5304,10,1,0
0,106805539,49,1,Высшее,Не состоял в браке,2,0,2,1,1,1,от 20000 до 50000 руб.,6000,Торговля,Специалист,12,11480,6,1,0
0,106805540,44,1,Высшее,Состою в браке,0,0,2,1,0,0,от 10000 до 20000 руб.,9500,Государственная служба,Специалист,60,15650,6,1,0
0,106805541,26,1,Высшее,Состою в браке,1,1,2,1,0,0,от 20000 до 50000 руб.,11000,Транспорт,Рабочий,48,13825,12,1,0
0,106805542,41,1,Среднее специальное,Состою в браке,1,1,2,1,0,0,от 10000 до 20000 руб.,9500,Торговля,Руководитель среднего звена,36,9400,6,1,0
0,106805543,52,1,Среднее,Состою в браке,2,0,2,1,0,0,от 10000 до 20000 руб.,8000,Здравоохранение,Рабочий,288,40050,12,1,0
0,106805544,44,1,Среднее специальное,Состою в браке,1,1,2,1,0,0,от 20000 до 50000 руб.,10000,Здравоохранение,Специалист,252,9880,6,1,0
0,106805545,57,1,Среднее специальное,Не состоял в браке,0,0,2,2,1,0,от 5000 до 10000 руб.,7000,Торговля,Другое,144,6930,6,1,0
